100
0.000000000000000000e+00 1.246372545729826031e+00
1.289709421296084992e-02 1.246366031432049271e+00
2.579418842592169983e-02 1.246355394848231324e+00
3.869128263888255148e-02 1.246336872726361955e+00
5.158837685184339966e-02 1.246304726246390437e+00
6.448547106480424784e-02 1.246246507228039757e+00
7.738256527776510296e-02 1.246136529719666042e+00
9.027965949072594420e-02 1.245928191587815093e+00
1.031767537036867993e-01 1.245549767880634651e+00
1.160738479166476544e-01 1.244906799220788951e+00
1.289709421296084957e-01 1.243886662944927446e+00
1.418680363425693369e-01 1.242362763141277027e+00
1.547651305555302059e-01 1.240199024673157124e+00
1.676622247684910472e-01 1.237254419335928723e+00
1.805593189814518884e-01 1.233385209313146769e+00
1.934564131944127574e-01 1.228445486217646820e+00
2.063535074073735986e-01 1.222292446730830040e+00
2.192506016203344399e-01 1.214796056808961966e+00
2.321476958332953089e-01 1.205844006996152906e+00
2.450447900462561501e-01 1.195341023804616043e+00
2.579418842592169914e-01 1.183210009808493890e+00
2.708389784721778604e-01 1.169395281821154597e+00
2.837360726851386739e-01 1.153862720117925234e+00
2.966331668980995429e-01 1.136598240672672455e+00
3.095302611110604118e-01 1.117610481464222483e+00
3.224273553240212253e-01 1.096934107458477969e+00
3.353244495369820943e-01 1.074624552039095571e+00
3.482215437499429633e-01 1.050748577530556283e+00
3.611186379629037768e-01 1.025381080898258634e+00
3.740157321758646458e-01 9.986146265767157360e-01
3.869128263888255148e-01 9.705877795261490526e-01
3.998099206017863283e-01 9.415080035612573006e-01
4.127070148147471973e-01 9.116380262335319618e-01
4.256041090277080663e-01 8.812603500660853850e-01
4.385012032406688798e-01 8.506391364423384616e-01
4.513982974536297488e-01 8.199963785647951253e-01
4.642953916665906178e-01 7.895156468319999288e-01
4.771924858795514313e-01 7.593536807431052749e-01
4.900895800925123003e-01 7.296445244197058422e-01
5.029866743054731693e-01 7.005020399962468280e-01
5.158837685184339827e-01 6.720252124505063929e-01
5.287808627313947962e-01 6.443013698493239572e-01
5.416779569443557207e-01 6.174040496734618522e-01
5.545750511573165342e-01 5.913883385195265463e-01
5.674721453702773477e-01 5.662862507869068640e-01
5.803692395832382722e-01 5.421054481305881412e-01
5.932663337961990857e-01 5.188326877353202082e-01
6.061634280091598992e-01 4.964401063165410077e-01
6.190605222221208237e-01 4.748928976012957159e-01
6.319576164350816372e-01 4.541570047100570440e-01
6.448547106480424507e-01 4.342060881499865133e-01
6.577518048610033752e-01 4.150279362499736946e-01
6.706488990739641887e-01 3.966273030152277501e-01
6.835459932869250022e-01 3.790181745152073622e-01
6.964430874998859267e-01 3.622084924795725414e-01
7.093401817128467401e-01 3.461872309906758316e-01
7.222372759258075536e-01 3.309179869492752113e-01
7.351343701387684781e-01 3.163419153885360102e-01
7.480314643517292916e-01 3.023902834093819547e-01
7.609285585646901051e-01 2.890070627408055648e-01
7.738256527776510296e-01 2.761673410793566430e-01
7.867227469906118431e-01 2.638703139218407934e-01
7.996198412035726566e-01 2.521086380272865024e-01
8.125169354165335811e-01 2.408208275746308580e-01
8.254140296294943946e-01 2.298645128214139022e-01
8.383111238424552081e-01 2.190502878817554289e-01
8.512082180554161326e-01 2.081910091085127923e-01
8.641053122683769461e-01 1.971221054880324397e-01
8.770024064813377596e-01 1.857116263137370549e-01
8.898995006942986841e-01 1.738743689342039378e-01
9.027965949072594976e-01 1.615634859424529557e-01
9.156936891202203110e-01 1.487396744951995642e-01
9.285907833331812355e-01 1.354367981001098342e-01
9.414878775461420490e-01 1.218986549765876670e-01
9.543849717591028625e-01 1.083051165730961607e-01
9.672820659720637870e-01 9.430908817622887796e-02
9.801791601850246005e-01 8.039944224835310349e-02
9.930762543979854140e-01 7.024798117890129756e-02
1.005973348610946339e+00 6.731565265259531472e-02
1.018870442823907041e+00 6.721912897637447037e-02
1.031767537036867965e+00 6.051111607384147828e-02
1.044664631249828890e+00 4.488521115182067533e-02
1.057561725462789592e+00 0.000000000000000000e+00
1.070458819675750517e+00 0.000000000000000000e+00
1.083355913888711441e+00 0.000000000000000000e+00
1.096253008101672144e+00 0.000000000000000000e+00
1.109150102314633068e+00 0.000000000000000000e+00
1.122047196527593993e+00 0.000000000000000000e+00
1.134944290740554695e+00 0.000000000000000000e+00
1.147841384953515620e+00 0.000000000000000000e+00
1.160738479166476544e+00 0.000000000000000000e+00
1.173635573379437247e+00 0.000000000000000000e+00
1.186532667592398171e+00 0.000000000000000000e+00
1.199429761805359096e+00 0.000000000000000000e+00
1.212326856018319798e+00 0.000000000000000000e+00
1.225223950231280723e+00 0.000000000000000000e+00
1.238121044444241647e+00 0.000000000000000000e+00
1.251018138657202350e+00 0.000000000000000000e+00
1.263915232870163274e+00 0.000000000000000000e+00
1.276812327083124199e+00 0.000000000000000000e+00
