101
0.000 2.272
0.010 2.275
0.020 2.285
0.030 2.300
0.040 2.322
0.050 2.350
0.060 2.384
0.070 2.421
0.080 2.461
0.090 2.500
0.100 2.533
0.110 2.555
0.120 2.561
0.130 2.554
0.140 2.538
0.150 2.518
0.160 2.498
0.170 2.479
0.180 2.460
0.190 2.441
0.200 2.421
0.210 2.399
0.220 2.374
0.230 2.344
0.240 2.313
0.250 2.286
0.260 2.268
0.270 2.261
0.280 2.261
0.290 2.264
0.300 2.263
0.310 2.253
0.320 2.231
0.330 2.197
0.340 2.150
0.350 2.089
0.360 2.015
0.370 1.932
0.380 1.847
0.390 1.768
0.400 1.696
0.410 1.627
0.420 1.559
0.430 1.497
0.440 1.448
0.450 1.413
0.460 1.386
0.470 1.364
0.480 1.340
0.490 1.308
0.500 1.264
0.510 1.206
0.520 1.138
0.530 1.067
0.540 1.000
0.550 0.943
0.560 0.897
0.570 0.860
0.580 0.831
0.590 0.811
0.600 0.799
0.610 0.794
0.620 0.791
0.630 0.783
0.640 0.767
0.650 0.744
0.660 0.718
0.670 0.695
0.680 0.679
0.690 0.667
0.700 0.654
0.710 0.637
0.720 0.615
0.730 0.589
0.740 0.562
0.750 0.537
0.760 0.507
0.770 0.473
0.780 0.438
0.790 0.411
0.800 0.394
0.810 0.387
0.820 0.384
0.830 0.380
0.840 0.372
0.850 0.357
0.860 0.337
0.870 0.312
0.880 0.290
0.890 0.272
0.900 0.258
0.910 0.243
0.920 0.226
0.930 0.207
0.940 0.187
0.950 0.167
0.960 0.148
0.970 0.127
0.980 0.106
0.990 0.092
1.000 0.081
