1.340000000000000000e+02
0.000000000000000000e+00 1.017385699999999993e+01
2.772600000000000064e-02 1.016087600000000002e+01
5.545100000000000029e-02 1.012357599999999991e+01
8.317700000000000093e-02 1.006452200000000019e+01
1.109030000000000016e-01 9.986378000000000199e+00
1.386280000000000012e-01 9.891852999999999341e+00
1.663540000000000019e-01 9.783659000000000106e+00
1.940790000000000015e-01 9.664472999999999203e+00
2.218050000000000022e-01 9.536903999999999826e+00
2.495310000000000028e-01 9.403473999999999222e+00
2.772560000000000024e-01 9.266591000000000022e+00
3.049819999999999753e-01 9.128546999999999301e+00
3.327080000000000037e-01 8.991507000000000360e+00
3.604330000000000034e-01 8.857511000000000578e+00
3.881589999999999763e-01 8.728476999999999819e+00
4.158839999999999759e-01 8.606211999999999307e+00
4.436100000000000043e-01 8.492288999999999533e+00
4.713359999999999772e-01 8.387059999999999960e+00
4.990609999999999769e-01 8.290286999999999296e+00
5.267870000000000053e-01 8.201750000000000540e+00
5.545130000000000337e-01 8.121249999999999858e+00
5.822380000000000333e-01 8.048612000000000322e+00
6.099639999999999507e-01 7.983679999999999666e+00
6.376899999999999791e-01 7.926319000000000337e+00
6.654149999999999787e-01 7.876415999999999862e+00
6.931410000000000071e-01 7.833874999999999922e+00
7.208660000000000068e-01 7.798621999999999943e+00
7.485920000000000352e-01 7.770602000000000231e+00
7.763179999999999525e-01 7.749778000000000056e+00
8.040429999999999522e-01 7.736136000000000124e+00
8.317689999999999806e-01 7.729676000000000435e+00
8.594950000000000090e-01 7.730156000000000027e+00
8.872200000000000086e-01 7.731207000000000384e+00
9.149460000000000370e-01 7.722624999999999851e+00
9.703969999999999541e-01 7.250588864189019489e+00
9.797869292929292095e-01 6.962163856316601951e+00
9.891768585858585761e-01 6.321352724309247328e+00
9.985667878787878315e-01 4.556937927834383117e+00
1.007956717171717198e+00 2.168822983267966631e+00
1.017346646464646343e+00 1.190457830234362691e+00
1.026736575757575709e+00 7.975766096412560957e-01
1.036126505050505076e+00 5.959342781965653035e-01
1.045516434343434220e+00 4.747053590060388295e-01
1.054906363636363587e+00 3.941272436240828569e-01
1.064296292929292953e+00 3.367959845826228871e-01
1.073686222222222097e+00 2.939601270210250306e-01
1.083076151515151464e+00 2.607567557036469807e-01
1.092466080808080831e+00 2.342736189724145546e-01
1.101856010101009975e+00 2.126623866611863922e-01
1.111245939393939341e+00 1.946943750492964031e-01
1.120635868686868708e+00 1.795213736095119528e-01
1.130025797979797852e+00 1.665391578713239507e-01
1.139415727272727219e+00 1.553057521486137793e-01
1.148805656565656585e+00 1.454904530915941407e-01
1.158195585858585730e+00 1.368409182227128540e-01
1.167585515151515096e+00 1.291612735004452617e-01
1.176975444444444463e+00 1.222971665262471280e-01
1.186365373737373607e+00 1.161253254107319499e-01
1.195755303030302974e+00 1.105461154992680023e-01
1.205145232323232340e+00 1.054781361800489758e-01
1.214535161616161485e+00 1.008542342625219496e-01
1.223925090909090851e+00 9.661851898711931730e-02
1.233315020202020218e+00 9.272409699360359414e-02
1.242704949494949362e+00 8.913133256839872454e-02
1.252094878787878729e+00 8.580649639354268055e-02
1.261484808080807873e+00 8.272070524926659896e-02
1.270874737373737240e+00 7.984908213590649617e-02
1.280264666666666606e+00 7.717008516279706687e-02
1.289654595959595973e+00 7.466496693297225429e-02
1.299044525252525117e+00 7.231733575714734130e-02
1.308434454545454484e+00 7.011279700657904734e-02
1.317824383838383628e+00 6.803865803748486429e-02
1.327214313131312995e+00 6.608368392081044596e-02
1.336604242424242361e+00 6.423789405873270297e-02
